run_id,timestamp,algorithm,workload,application_case,thread_count,write_ratio,duration_sec,matrix,appendix_only,appendix_reason,access_pattern,hot_access_probability,hot_refresh_interval,arbitration_mode,hot_shards,sold_counter_mode,adaptive_routing_enabled,routing_margin_us,cost_window_ms,min_samples_before_adapt,adaptive_object_scope,attempted_tx,committed_tx,aborted_tx,business_abort_tx,retry_count,lock_fail_count,validation_fail_count,abort_rate,retry_per_commit,committed_tx_per_sec,latency_us_p50,latency_us_p95,latency_us_p99,tx_latency_us_p50,tx_latency_us_p95,tx_latency_us_p99,tx_latency_us_max,committed_tx_latency_us_p50,committed_tx_latency_us_p95,committed_tx_latency_us_p99,abort_tx_latency_us_p50,abort_tx_latency_us_p95,abort_tx_latency_us_p99,cold_occ_latency_us_p50,cold_occ_latency_us_p95,cold_occ_latency_us_p99,hot_arbitration_latency_us_p50,hot_arbitration_latency_us_p95,hot_arbitration_latency_us_p99,retry_count_p50,retry_count_p95,retry_count_p99,latency_sample_count,latency_sampling_mode,latency_sample_size,hot_object_count,hot_path_candidate_tx,hot_path_tx,cold_path_tx,server_arbitrated_tx,hot_path_ratio,server_queue_wait_us_p50,server_queue_wait_us_p95,server_queue_wait_us_p99,queue_wait_us_p50,queue_wait_us_p95,queue_wait_us_p99,server_queue_wait_us_max,queue_length_p50,queue_length_p95,queue_length_p99,service_time_us_p50,service_time_us_p95,service_time_us_p99,service_time_us_max,hot_cold_interference_count,adaptive_route_to_occ_count,adaptive_route_to_arbitration_count,adaptive_route_to_occ_ratio,adaptive_route_to_arbitration_ratio,adaptive_insufficient_samples_count,adaptive_bad_route_proxy_count,estimated_occ_cost_us_p50,estimated_occ_cost_us_p95,estimated_occ_cost_us_p99,estimated_arbitration_cost_us_p50,estimated_arbitration_cost_us_p95,estimated_arbitration_cost_us_p99,routing_decision_latency_us_p50,routing_decision_latency_us_p95,routing_decision_latency_us_p99,oscillation_count,invariant_violation_count,duplicate_commit_count,final_stock,sold_count,initial_stock,context_switches,cpu_migrations,page_faults,elapsed_time_sec,user_time_sec,sys_time_sec
262_final_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t1_rep1,2026-05-28T12:47:18Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,1,,10,final_focused_matrix,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,3209952,3209952,0,0,0,0,0,0.0,0.0,320995.2,2.4,3.61,4.81,2.0,2.0,2.0,241.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,3209952,800,3209152,800,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,115.0,0,3209152,800,1.0,0.0,800,0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,8,0,0,636790048,3209952,640000000,75.0,,4625.0,10.03,9.96,0.05
263_final_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t1_rep2,2026-05-28T12:47:28Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,1,,10,final_focused_matrix,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,3116732,3116732,0,0,0,0,0,0.0,0.0,311673.2,2.47,3.71,4.95,2.0,2.0,2.0,1755.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,3116732,800,3115932,800,0.0,0.0,1.0,1.0,0.0,1.0,1.0,81.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,3115932,800,1.0,0.0,800,0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,8,0,0,636883268,3116732,640000000,101.0,,4625.0,10.03,9.91,0.08
264_final_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t1_rep3,2026-05-28T12:47:38Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,1,,10,final_focused_matrix,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,3185393,3185393,0,0,0,0,0,0.0,0.0,318539.3,2.41,3.61,4.82,2.0,2.0,3.0,307.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,3185393,800,3184593,800,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,315.0,0,3184593,800,1.0,0.0,800,0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,8,0,0,636814607,3185393,640000000,83.0,,4624.0,10.03,9.89,0.12
265_final_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t2_rep1,2026-05-28T12:47:48Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,2,,10,final_focused_matrix,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,2419414,2405807,13607,0,13607,0,13607,0.01,0.01,240580.7,4.25,6.37,8.5,2.0,3.0,130.0,2240.0,2.0,3.0,130.0,0.0,0.0,0.0,2.0,3.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,2405807,801,2405006,801,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1584.0,0.0,1.0,1.0,1.0,1.0,1.0,656.0,0,2405006,801,1.0,0.0,801,0,4.0,4.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,8,0,0,637594193,2405807,640000000,33722.0,,5088.0,10.04,8.55,5.12
266_final_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t2_rep2,2026-05-28T12:47:58Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,2,,10,final_focused_matrix,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,2376156,2362011,14145,0,14145,0,14145,0.01,0.01,236201.1,4.44,6.66,8.88,2.0,4.0,222.0,823.0,2.0,4.0,222.0,0.0,0.0,0.0,2.0,4.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,3,2362011,800,2361211,800,0.0,0.0,1.0,1.0,0.0,1.0,1.0,275.0,0.0,0.0,0.0,0.0,1.0,1.0,435.0,0,2361211,800,1.0,0.0,800,0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,8,0,0,637637989,2362011,640000000,34379.0,,4826.0,10.03,8.72,4.56
267_final_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t2_rep3,2026-05-28T12:48:08Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,2,,10,final_focused_matrix,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,2408849,2394247,14602,0,14602,0,14602,0.01,0.01,239424.7,4.24,6.36,8.48,2.0,3.0,136.0,2570.0,2.0,3.0,136.0,0.0,0.0,0.0,2.0,3.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,1,2394247,802,2393445,802,0.0,0.0,1.0,120.0,0.0,1.0,120.0,422.0,0.0,1.0,1.0,1.0,1.0,2.0,345.0,0,2393445,802,1.0,0.0,802,0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,8,0,0,637605753,2394247,640000000,35004.0,,5025.0,10.03,8.3,5.08
268_final_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t4_rep1,2026-05-28T12:48:19Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,4,,10,final_focused_matrix,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,2064865,2029609,35256,0,35256,0,35256,0.02,0.02,202960.9,8.03,12.05,16.06,2.0,10.0,457.0,3809.0,2.0,10.0,457.0,0.0,0.0,0.0,2.0,10.0,457.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,reservoir,10000,0,2029609,800,2028809,800,0.0,0.0,1.0,411.0,0.0,1.0,411.0,1183.0,0.0,2.0,3.0,1.0,1.0,2.0,585.0,0,2028809,800,1.0,0.0,800,0,8.0,9.0,11.0,15.0,15.0,15.0,0.0,0.0,0.0,8,0,0,637970391,2029609,640000000,72467.0,,5240.0,10.04,8.77,8.68
269_final_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t4_rep2,2026-05-28T12:48:29Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,4,,10,final_focused_matrix,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,2056002,2019866,36136,0,36136,0,36136,0.02,0.02,201986.6,8.14,12.22,16.29,2.0,4.0,277.0,11368.0,2.0,4.0,277.0,0.0,0.0,0.0,2.0,4.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,4,2019866,804,2019062,804,0.0,0.0,1.0,270.0,0.0,1.0,270.0,646.0,0.0,1.0,2.0,1.0,1.0,2.0,517.0,0,2019062,804,1.0,0.0,804,0,8.0,9.0,9.0,7.0,7.0,7.0,0.0,0.0,0.0,8,0,0,637980134,2019866,640000000,75109.0,,4719.0,10.03,8.58,8.75
270_final_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t4_rep3,2026-05-28T12:48:39Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,4,,10,final_focused_matrix,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,2060502,2025983,34519,0,34519,0,34519,0.02,0.02,202598.3,8.16,12.24,16.33,2.0,4.0,381.0,4035.0,2.0,4.0,381.0,0.0,0.0,0.0,2.0,4.0,381.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,reservoir,10000,2,2025983,3926,2022057,3926,0.0,0.0,1.0,139.0,0.0,1.0,139.0,4150.0,0.0,3.0,3.0,1.0,1.0,2.0,497.0,0,2022057,3926,1.0,0.0,803,0,8.0,11.0,15.0,10.0,10.0,10.0,0.0,0.0,0.0,86,0,0,637974017,2025983,640000000,72608.0,,5020.0,10.04,8.82,8.13
271_final_baseline_occ_zipf99_write100_t1_rep1,2026-05-28T12:48:49Z,baseline_occ,zipf99_write100,flash_sale,1,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1840304,1840304,0,0,0,0,0,0.0,0.0,184030.4,2.4,3.59,4.79,2.0,2.0,3.0,394.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1840304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638159696,1840304,640000000,53.0,,2614.0,10.01,9.76,0.23
272_final_baseline_occ_zipf99_write100_t1_rep2,2026-05-28T12:48:59Z,baseline_occ,zipf99_write100,flash_sale,1,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1775676,1775676,0,0,0,0,0,0.0,0.0,177567.6,2.48,3.73,4.97,2.0,2.0,3.0,464.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1775676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638224324,1775676,640000000,49.0,,2616.0,10.01,9.94,0.05
273_final_baseline_occ_zipf99_write100_t1_rep3,2026-05-28T12:49:09Z,baseline_occ,zipf99_write100,flash_sale,1,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1710727,1710727,0,0,0,0,0,0.0,0.0,171072.7,2.6,3.89,5.19,2.0,2.0,3.0,417.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1710727,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638289273,1710727,640000000,192.0,,2618.0,10.01,9.93,0.03
274_final_baseline_occ_zipf99_write100_t2_rep1,2026-05-28T12:49:19Z,baseline_occ,zipf99_write100,flash_sale,2,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1768696,1759785,8911,0,8911,0,8911,0.01,0.01,175978.5,4.97,7.46,9.94,2.0,3.0,251.0,1383.0,2.0,3.0,251.0,0.0,0.0,0.0,2.0,3.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1759785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638240215,1759785,640000000,26543.0,,2615.0,10.01,10.37,4.38
275_final_baseline_occ_zipf99_write100_t2_rep2,2026-05-28T12:49:29Z,baseline_occ,zipf99_write100,flash_sale,2,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1795328,1785817,9511,0,9511,0,9511,0.01,0.01,178581.7,4.76,7.14,9.52,2.0,4.0,162.0,1684.0,2.0,4.0,162.0,0.0,0.0,0.0,2.0,4.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1785817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638214183,1785817,640000000,28385.0,,2626.0,10.01,9.38,5.53
276_final_baseline_occ_zipf99_write100_t2_rep3,2026-05-28T12:49:39Z,baseline_occ,zipf99_write100,flash_sale,2,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1789555,1780649,8906,0,8906,0,8906,0.0,0.01,178064.9,4.89,7.34,9.79,2.0,3.0,224.0,1544.0,2.0,3.0,224.0,0.0,0.0,0.0,2.0,3.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1780649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638219351,1780649,640000000,27037.0,,2618.0,10.01,10.26,4.64
277_final_baseline_occ_zipf99_write100_t4_rep1,2026-05-28T12:49:50Z,baseline_occ,zipf99_write100,flash_sale,4,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1522339,1490998,31341,0,31341,0,31341,0.02,0.02,149099.8,7.81,11.71,15.62,2.0,5.0,556.0,6749.0,2.0,5.0,556.0,0.0,0.0,0.0,2.0,5.0,556.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,reservoir,10000,0,0,0,1490998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638509002,1490998,640000000,64818.0,,2639.0,10.01,10.5,8.04
278_final_baseline_occ_zipf99_write100_t4_rep2,2026-05-28T12:50:00Z,baseline_occ,zipf99_write100,flash_sale,4,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1583282,1554298,28984,0,28984,0,28984,0.02,0.02,155429.8,7.28,10.91,14.55,2.0,58.0,634.0,4501.0,2.0,58.0,634.0,0.0,0.0,0.0,2.0,58.0,634.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,reservoir,10000,0,0,0,1554298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638445702,1554298,640000000,59605.0,,2638.0,10.01,10.66,7.63
279_final_baseline_occ_zipf99_write100_t4_rep3,2026-05-28T12:50:10Z,baseline_occ,zipf99_write100,flash_sale,4,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1537819,1506091,31728,0,31728,0,31728,0.02,0.02,150609.1,7.61,11.41,15.21,2.0,5.0,541.0,4201.0,2.0,5.0,541.0,0.0,0.0,0.0,2.0,5.0,541.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,reservoir,10000,0,0,0,1506091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638493909,1506091,640000000,65368.0,,2637.0,10.01,10.55,8.19
280_final_backoff_occ_zipf99_write100_t1_rep1,2026-05-28T12:50:20Z,backoff_occ,zipf99_write100,flash_sale,1,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1725202,1725202,0,0,0,0,0,0.0,0.0,172520.2,2.56,3.84,5.13,2.0,2.0,3.0,1364.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1725202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638274798,1725202,640000000,33.0,,2615.0,10.01,9.98,0.02
281_final_backoff_occ_zipf99_write100_t1_rep2,2026-05-28T12:50:30Z,backoff_occ,zipf99_write100,flash_sale,1,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1742334,1742334,0,0,0,0,0,0.0,0.0,174233.4,2.53,3.79,5.06,2.0,2.0,3.0,401.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1742334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638257666,1742334,640000000,33.0,,2617.0,10.01,9.97,0.02
282_final_backoff_occ_zipf99_write100_t1_rep3,2026-05-28T12:50:40Z,backoff_occ,zipf99_write100,flash_sale,1,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1792569,1792569,0,0,0,0,0,0.0,0.0,179256.9,2.46,3.69,4.92,2.0,2.0,3.0,370.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1792569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638207431,1792569,640000000,128.0,,2617.0,10.01,9.86,0.11
283_final_backoff_occ_zipf99_write100_t2_rep1,2026-05-28T12:50:50Z,backoff_occ,zipf99_write100,flash_sale,2,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1800882,1799141,1741,0,1741,0,1741,0.0,0.0,179914.1,2.91,4.37,5.82,2.0,3.0,190.0,2092.0,2.0,3.0,190.0,0.0,0.0,0.0,2.0,3.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1799141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638200859,1799141,640000000,6503.0,,2625.0,10.01,9.24,1.96
284_final_backoff_occ_zipf99_write100_t2_rep2,2026-05-28T12:51:00Z,backoff_occ,zipf99_write100,flash_sale,2,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1793630,1792625,1005,0,1005,0,1005,0.0,0.0,179262.5,2.76,4.14,5.53,2.0,2.0,3.0,104715.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1792625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638207375,1792625,640000000,4248.0,,2610.0,10.02,7.79,2.82
285_final_backoff_occ_zipf99_write100_t2_rep3,2026-05-28T12:51:10Z,backoff_occ,zipf99_write100,flash_sale,2,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1883725,1883545,180,0,180,0,180,0.0,0.0,188354.5,2.39,3.59,4.79,2.0,2.0,3.0,240510.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1883545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638116455,1883545,640000000,838.0,,2619.0,10.01,7.4,2.73
286_final_backoff_occ_zipf99_write100_t4_rep1,2026-05-28T12:51:20Z,backoff_occ,zipf99_write100,flash_sale,4,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1849126,1848132,994,0,994,0,994,0.0,0.0,184813.2,2.6,3.9,5.2,2.0,2.0,3.0,76942.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1848132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638151868,1848132,640000000,3527.0,,2638.0,10.01,6.41,4.05
287_final_backoff_occ_zipf99_write100_t4_rep2,2026-05-28T12:51:31Z,backoff_occ,zipf99_write100,flash_sale,4,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1747542,1743184,4358,0,4358,0,4358,0.0,0.0,174318.4,3.35,5.02,6.69,2.0,2.0,3.0,291146.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1743184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638256816,1743184,640000000,14513.0,,2641.0,10.01,7.29,4.6
288_final_backoff_occ_zipf99_write100_t4_rep3,2026-05-28T12:51:41Z,backoff_occ,zipf99_write100,flash_sale,4,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1744209,1739730,4479,0,4479,0,4479,0.0,0.0,173973.0,3.46,5.19,6.92,2.0,2.0,3.0,424123.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1739730,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638260270,1739730,640000000,14767.0,,2644.0,10.01,7.36,4.68
289_final_hybrid_static_arbitration_occ_global_zipf99_write100_t1_rep1,2026-05-28T12:51:51Z,hybrid_static_arbitration_occ_global,zipf99_write100,flash_sale,1,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1752835,1752835,0,0,0,0,0,0.0,0.0,175283.5,2.51,3.76,5.01,2.0,2.0,3.0,858.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1752835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638247165,1752835,640000000,91.0,,2617.0,10.01,9.98,0.01
290_final_hybrid_static_arbitration_occ_global_zipf99_write100_t1_rep2,2026-05-28T12:52:01Z,hybrid_static_arbitration_occ_global,zipf99_write100,flash_sale,1,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1729160,1729160,0,0,0,0,0,0.0,0.0,172916.0,2.54,3.8,5.07,2.0,2.0,3.0,396.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1729160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638270840,1729160,640000000,54.0,,2616.0,10.01,10.0,0.0
291_final_hybrid_static_arbitration_occ_global_zipf99_write100_t1_rep3,2026-05-28T12:52:11Z,hybrid_static_arbitration_occ_global,zipf99_write100,flash_sale,1,,10,final_focused_matrix,False,,zipfian_0.99,0.0,64,global,1,per_product,False,10.0,250,100,shard,1773731,1773731,0,0,0,0,0,0.0,0.0,177373.1,2.47,3.71,4.94,2.0,2.0,3.0,171.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,1773731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,638226269,1773731,640000000,141.0,,2617.0,10.01,9.65,0.32
